[ 2026-02-22 10:57:36 ] INFO | root | Entered start_data_ingestion method of TrainPipeline class
[ 2026-02-22 10:57:37 ] INFO | root | MongoDB connection successful
[ 2026-02-22 10:57:37 ] DEBUG | pymongo.serverSelection | {"message": "Server selection started", "selector": "Primary()", "operation": "find", "topologyDescription": "<TopologyDescription id: 699b358042d45b88796d24d1, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('ac-cpfhhdl-shard-00-00.mubhbwm.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-cpfhhdl-shard-00-01.mubhbwm.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-cpfhhdl-shard-00-02.mubhbwm.mongodb.net', 27017) server_type: Unknown, rtt: None>]>", "clientId": {"$oid": "699b358042d45b88796d24d1"}}
[ 2026-02-22 10:57:37 ] DEBUG | pymongo.serverSelection | {"message": "Waiting for suitable server to become available", "selector": "Primary()", "operation": "find", "topologyDescription": "<TopologyDescription id: 699b358042d45b88796d24d1, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('ac-cpfhhdl-shard-00-00.mubhbwm.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-cpfhhdl-shard-00-01.mubhbwm.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-cpfhhdl-shard-00-02.mubhbwm.mongodb.net', 27017) server_type: Unknown, rtt: None>]>", "clientId": {"$oid": "699b358042d45b88796d24d1"}, "remainingTimeMS": 30000}
[ 2026-02-22 10:57:37 ] DEBUG | pymongo.topology | {"message": "Server heartbeat started", "topologyId": {"$oid": "699b358042d45b88796d24d1"}, "driverConnectionId": 1, "serverHost": "ac-cpfhhdl-shard-00-01.mubhbwm.mongodb.net", "serverPort": 27017, "awaited": false}
[ 2026-02-22 10:57:37 ] DEBUG | pymongo.topology | {"message": "Server heartbeat succeeded", "topologyId": {"$oid": "699b358042d45b88796d24d1"}, "driverConnectionId": 1, "serverConnectionId": 614106, "serverHost": "ac-cpfhhdl-shard-00-01.mubhbwm.mongodb.net", "serverPort": 27017, "awaited": false, "durationMS": 47.00000000593718, "reply": "{\"helloOk\": true, \"topologyVersion\": {\"processId\": {\"$oid\": \"698e366190e92a9f252d1305\"}, \"counter\": 6}, \"hosts\": [\"ac-cpfhhdl-shard-00-00.mubhbwm.mongodb.net:27017\", \"ac-cpfhhdl-shard-00-01.mubhbwm.mongodb.net:27017\", \"ac-cpfhhdl-shard-00-02.mubhbwm.mongodb.net:27017\"], \"setName\": \"atlas-fnei8g-shard-0\", \"setVersion\": 150, \"ismaster\": true, \"primary\": \"ac-cpfhhdl-shard-00-01.mubhbwm.mongodb.net:27017\", \"tags\": {\"provider\": \"AWS\", \"workloadType\": \"OPERATIONAL\", \"availabilityZone\": \"use1-az1\", \"diskState\": \"READY\", \"nodeType\": \"ELECTABLE\", \"region\": \"US_EAST_1\"}, \"me\": \"ac-cpfhhdl-shard-00-01.mubhbwm.mongodb.net:27017\", \"electionId\": {\"$oid\": \"7fffffff00000000000001f9\"}, \"lastWrite\": {\"opTime\": {\"ts\": {\"$timestamp\": {\"t\": 1771779457, \"i\": 1}}, \"t\": 505}, \"lastWriteDate\": {\"$date\": \"2026-02-22T16:57:37Z\"}, \"majorityOpTime\": {\"ts\": {\"$timestamp\": {\"t\": 1771779457, \"i\": 1}}, \"t\": 505}, \"majorityWriteDate\": {\"$date\": \"2026-02-22T16:57:37Z\"}}, \"maxBsonObjectSize\": 16777216, \"maxMessageSizeByt..."}
[ 2026-02-22 10:57:37 ] DEBUG | pymongo.connection | {"message": "Connection pool ready", "clientId": {"$oid": "699b358042d45b88796d24d1"}, "serverHost": "ac-cpfhhdl-shard-00-01.mubhbwm.mongodb.net", "serverPort": 27017}
[ 2026-02-22 10:57:37 ] DEBUG | pymongo.topology | {"message": "Topology description changed", "topologyId": {"$oid": "699b358042d45b88796d24d1"}, "previousDescription": "<TopologyDescription id: 699b358042d45b88796d24d1, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('ac-cpfhhdl-shard-00-00.mubhbwm.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-cpfhhdl-shard-00-01.mubhbwm.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-cpfhhdl-shard-00-02.mubhbwm.mongodb.net', 27017) server_type: Unknown, rtt: None>]>", "newDescription": "<TopologyDescription id: 699b358042d45b88796d24d1, topology_type: ReplicaSetWithPrimary, servers: [<ServerDescription ('ac-cpfhhdl-shard-00-00.mubhbwm.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-cpfhhdl-shard-00-01.mubhbwm.mongodb.net', 27017) server_type: RSPrimary, rtt: 0.04700000000593718>, <ServerDescription ('ac-cpfhhdl-shard-00-02.mubhbwm.mongodb.net', 27017) server_type: Unknown, rtt: None>]>"}
[ 2026-02-22 10:57:37 ] DEBUG | pymongo.serverSelection | {"message": "Server selection succeeded", "selector": "Primary()", "operation": "find", "topologyDescription": "<TopologyDescription id: 699b358042d45b88796d24d1, topology_type: ReplicaSetWithPrimary, servers: [<ServerDescription ('ac-cpfhhdl-shard-00-00.mubhbwm.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-cpfhhdl-shard-00-01.mubhbwm.mongodb.net', 27017) server_type: RSPrimary, rtt: 0.04700000000593718>, <ServerDescription ('ac-cpfhhdl-shard-00-02.mubhbwm.mongodb.net', 27017) server_type: Unknown, rtt: None>]>", "clientId": {"$oid": "699b358042d45b88796d24d1"}, "serverHost": "ac-cpfhhdl-shard-00-01.mubhbwm.mongodb.net", "serverPort": 27017}
[ 2026-02-22 10:57:37 ] DEBUG | pymongo.topology | {"message": "Server heartbeat started", "topologyId": {"$oid": "699b358042d45b88796d24d1"}, "driverConnectionId": 1, "serverConnectionId": 614106, "serverHost": "ac-cpfhhdl-shard-00-01.mubhbwm.mongodb.net", "serverPort": 27017, "awaited": true}
[ 2026-02-22 10:57:37 ] DEBUG | pymongo.connection | {"message": "Connection checkout started", "clientId": {"$oid": "699b358042d45b88796d24d1"}, "serverHost": "ac-cpfhhdl-shard-00-01.mubhbwm.mongodb.net", "serverPort": 27017}
[ 2026-02-22 10:57:37 ] DEBUG | pymongo.connection | {"message": "Connection created", "clientId": {"$oid": "699b358042d45b88796d24d1"}, "serverHost": "ac-cpfhhdl-shard-00-01.mubhbwm.mongodb.net", "serverPort": 27017, "driverConnectionId": 1}
[ 2026-02-22 10:57:37 ] DEBUG | pymongo.topology | {"message": "Server heartbeat started", "topologyId": {"$oid": "699b358042d45b88796d24d1"}, "driverConnectionId": 1, "serverHost": "ac-cpfhhdl-shard-00-02.mubhbwm.mongodb.net", "serverPort": 27017, "awaited": false}
[ 2026-02-22 10:57:37 ] DEBUG | pymongo.topology | {"message": "Server heartbeat succeeded", "topologyId": {"$oid": "699b358042d45b88796d24d1"}, "driverConnectionId": 1, "serverConnectionId": 550225, "serverHost": "ac-cpfhhdl-shard-00-02.mubhbwm.mongodb.net", "serverPort": 27017, "awaited": false, "durationMS": 46.999999991385266, "reply": "{\"helloOk\": true, \"topologyVersion\": {\"processId\": {\"$oid\": \"698e38c4c0c2eac76018bf4e\"}, \"counter\": 3}, \"hosts\": [\"ac-cpfhhdl-shard-00-00.mubhbwm.mongodb.net:27017\", \"ac-cpfhhdl-shard-00-01.mubhbwm.mongodb.net:27017\", \"ac-cpfhhdl-shard-00-02.mubhbwm.mongodb.net:27017\"], \"setName\": \"atlas-fnei8g-shard-0\", \"setVersion\": 150, \"secondary\": true, \"primary\": \"ac-cpfhhdl-shard-00-01.mubhbwm.mongodb.net:27017\", \"tags\": {\"region\": \"US_EAST_1\", \"workloadType\": \"OPERATIONAL\", \"availabilityZone\": \"use1-az2\", \"provider\": \"AWS\", \"diskState\": \"READY\", \"nodeType\": \"ELECTABLE\"}, \"me\": \"ac-cpfhhdl-shard-00-02.mubhbwm.mongodb.net:27017\", \"lastWrite\": {\"opTime\": {\"ts\": {\"$timestamp\": {\"t\": 1771779457, \"i\": 1}}, \"t\": 505}, \"lastWriteDate\": {\"$date\": \"2026-02-22T16:57:37Z\"}, \"majorityOpTime\": {\"ts\": {\"$timestamp\": {\"t\": 1771779457, \"i\": 1}}, \"t\": 505}, \"majorityWriteDate\": {\"$date\": \"2026-02-22T16:57:37Z\"}}, \"maxBsonObjectSize\": 16777216, \"maxMessageSizeBytes\": 48000000, \"maxWriteBatchSize\": 100000, \"localT..."}
[ 2026-02-22 10:57:37 ] DEBUG | pymongo.connection | {"message": "Connection pool ready", "clientId": {"$oid": "699b358042d45b88796d24d1"}, "serverHost": "ac-cpfhhdl-shard-00-02.mubhbwm.mongodb.net", "serverPort": 27017}
[ 2026-02-22 10:57:37 ] DEBUG | pymongo.topology | {"message": "Topology description changed", "topologyId": {"$oid": "699b358042d45b88796d24d1"}, "previousDescription": "<TopologyDescription id: 699b358042d45b88796d24d1, topology_type: ReplicaSetWithPrimary, servers: [<ServerDescription ('ac-cpfhhdl-shard-00-00.mubhbwm.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-cpfhhdl-shard-00-01.mubhbwm.mongodb.net', 27017) server_type: RSPrimary, rtt: 0.04700000000593718>, <ServerDescription ('ac-cpfhhdl-shard-00-02.mubhbwm.mongodb.net', 27017) server_type: Unknown, rtt: None>]>", "newDescription": "<TopologyDescription id: 699b358042d45b88796d24d1, topology_type: ReplicaSetWithPrimary, servers: [<ServerDescription ('ac-cpfhhdl-shard-00-00.mubhbwm.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-cpfhhdl-shard-00-01.mubhbwm.mongodb.net', 27017) server_type: RSPrimary, rtt: 0.04700000000593718>, <ServerDescription ('ac-cpfhhdl-shard-00-02.mubhbwm.mongodb.net', 27017) server_type: RSSecondary, rtt: 0.046999999991385266>]>"}
[ 2026-02-22 10:57:37 ] DEBUG | pymongo.topology | {"message": "Server heartbeat started", "topologyId": {"$oid": "699b358042d45b88796d24d1"}, "driverConnectionId": 1, "serverConnectionId": 550225, "serverHost": "ac-cpfhhdl-shard-00-02.mubhbwm.mongodb.net", "serverPort": 27017, "awaited": true}
[ 2026-02-22 10:57:37 ] DEBUG | pymongo.connection | {"message": "Connection ready", "clientId": {"$oid": "699b358042d45b88796d24d1"}, "serverHost": "ac-cpfhhdl-shard-00-01.mubhbwm.mongodb.net", "serverPort": 27017, "driverConnectionId": 1, "durationMS": 0.15600000000267755}
[ 2026-02-22 10:57:37 ] DEBUG | pymongo.connection | {"message": "Connection checked out", "clientId": {"$oid": "699b358042d45b88796d24d1"}, "serverHost": "ac-cpfhhdl-shard-00-01.mubhbwm.mongodb.net", "serverPort": 27017, "driverConnectionId": 1, "durationMS": 0.28100000000267755}
[ 2026-02-22 10:57:37 ] DEBUG | pymongo.command | {"message": "Command started", "clientId": {"$oid": "699b358042d45b88796d24d1"}, "command": "{\"find\": \"heart_data\", \"lsid\": {\"id\": {\"$binary\": {\"base64\": \"3ouLUQdgSXiP82PUqbSrKg==\", \"subType\": \"04\"}}}, \"$clusterTime\": {\"clusterTime\": {\"$timestamp\": {\"t\": 1771779457, \"i\": 1}}, \"signature\": {\"hash\": {\"$binary\": {\"base64\": \"5Ykw75p/fz3WQe3L8fEmH6pazys=\", \"subType\": \"00\"}}, \"keyId\": 7563759084126601226}}, \"$db\": \"heart_failure\"}", "commandName": "find", "databaseName": "heart_failure", "requestId": 26500, "operationId": 26500, "driverConnectionId": 1, "serverConnectionId": 613800, "serverHost": "ac-cpfhhdl-shard-00-01.mubhbwm.mongodb.net", "serverPort": 27017}
[ 2026-02-22 10:57:37 ] DEBUG | pymongo.command | {"message": "Command succeeded", "clientId": {"$oid": "699b358042d45b88796d24d1"}, "durationMS": 96.829, "reply": "{\"cursor\": {\"firstBatch\": [{\"_id\": {\"$oid\": \"699936c799dee36587bc626a\"}, \"age\": 75.0, \"creatinine_phosphokinase\": 582, \"ejection_fraction\": 20, \"high_blood_pressure\": 1, \"platelets\": 265000.0, \"serum_creatinine\": 1.9, \"serum_sodium\": 130, \"sex\": 1, \"time\": 4, \"DEATH_EVENT\": 1}, {\"_id\": {\"$oid\": \"699936c799dee36587bc626b\"}, \"age\": 55.0, \"creatinine_phosphokinase\": 7861, \"ejection_fraction\": 38, \"platelets\": 263358.03, \"serum_creatinine\": 1.1, \"serum_sodium\": 136, \"sex\": 1, \"time\": 6, \"DEATH_EVENT\": 1}, {\"_id\": {\"$oid\": \"699936c799dee36587bc626c\"}, \"age\": 65.0, \"creatinine_phosphokinase\": 146, \"ejection_fraction\": 20, \"platelets\": 162000.0, \"serum_creatinine\": 1.3, \"serum_sodium\": 129, \"sex\": 1, \"smoking\": 1, \"time\": 7, \"DEATH_EVENT\": 1}, {\"_id\": {\"$oid\": \"699936c799dee36587bc626d\"}, \"age\": 50.0, \"anaemia\": 1, \"creatinine_phosphokinase\": 111, \"ejection_fraction\": 20, \"platelets\": 210000.0, \"serum_creatinine\": 1.9, \"serum_sodium\": 137, \"sex\": 1, \"time\": 7, \"DEATH_EVENT\": 1}, {\"_id\": {\"$oi...", "commandName": "find", "databaseName": "heart_failure", "requestId": 26500, "operationId": 26500, "driverConnectionId": 1, "serverConnectionId": 613800, "serverHost": "ac-cpfhhdl-shard-00-01.mubhbwm.mongodb.net", "serverPort": 27017}
[ 2026-02-22 10:57:37 ] DEBUG | pymongo.connection | {"message": "Connection checked in", "clientId": {"$oid": "699b358042d45b88796d24d1"}, "serverHost": "ac-cpfhhdl-shard-00-01.mubhbwm.mongodb.net", "serverPort": 27017, "driverConnectionId": 1}
[ 2026-02-22 10:57:37 ] DEBUG | pymongo.serverSelection | {"message": "Server selection started", "selector": "<function any_server_selector at 0x00000157161BED40>", "operation": "getMore", "topologyDescription": "<TopologyDescription id: 699b358042d45b88796d24d1, topology_type: ReplicaSetWithPrimary, servers: [<ServerDescription ('ac-cpfhhdl-shard-00-00.mubhbwm.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-cpfhhdl-shard-00-01.mubhbwm.mongodb.net', 27017) server_type: RSPrimary, rtt: 0.04700000000593718>, <ServerDescription ('ac-cpfhhdl-shard-00-02.mubhbwm.mongodb.net', 27017) server_type: RSSecondary, rtt: 0.046999999991385266>]>", "clientId": {"$oid": "699b358042d45b88796d24d1"}}
[ 2026-02-22 10:57:37 ] DEBUG | pymongo.serverSelection | {"message": "Server selection succeeded", "selector": "<function any_server_selector at 0x00000157161BED40>", "operation": "getMore", "topologyDescription": "<TopologyDescription id: 699b358042d45b88796d24d1, topology_type: ReplicaSetWithPrimary, servers: [<ServerDescription ('ac-cpfhhdl-shard-00-00.mubhbwm.mongodb.net', 27017) server_type: Unknown, rtt: None>, <ServerDescription ('ac-cpfhhdl-shard-00-01.mubhbwm.mongodb.net', 27017) server_type: RSPrimary, rtt: 0.04700000000593718>, <ServerDescription ('ac-cpfhhdl-shard-00-02.mubhbwm.mongodb.net', 27017) server_type: RSSecondary, rtt: 0.046999999991385266>]>", "clientId": {"$oid": "699b358042d45b88796d24d1"}, "serverHost": "ac-cpfhhdl-shard-00-01.mubhbwm.mongodb.net", "serverPort": 27017}
[ 2026-02-22 10:57:37 ] DEBUG | pymongo.connection | {"message": "Connection checkout started", "clientId": {"$oid": "699b358042d45b88796d24d1"}, "serverHost": "ac-cpfhhdl-shard-00-01.mubhbwm.mongodb.net", "serverPort": 27017}
[ 2026-02-22 10:57:37 ] DEBUG | pymongo.connection | {"message": "Connection checked out", "clientId": {"$oid": "699b358042d45b88796d24d1"}, "serverHost": "ac-cpfhhdl-shard-00-01.mubhbwm.mongodb.net", "serverPort": 27017, "driverConnectionId": 1, "durationMS": 0.0}
[ 2026-02-22 10:57:37 ] DEBUG | pymongo.command | {"message": "Command started", "clientId": {"$oid": "699b358042d45b88796d24d1"}, "command": "{\"getMore\": 2088486380633476404, \"collection\": \"heart_data\", \"lsid\": {\"id\": {\"$binary\": {\"base64\": \"3ouLUQdgSXiP82PUqbSrKg==\", \"subType\": \"04\"}}}, \"$clusterTime\": {\"clusterTime\": {\"$timestamp\": {\"t\": 1771779457, \"i\": 1}}, \"signature\": {\"hash\": {\"$binary\": {\"base64\": \"5Ykw75p/fz3WQe3L8fEmH6pazys=\", \"subType\": \"00\"}}, \"keyId\": 7563759084126601226}}, \"$db\": \"heart_failure\"}", "commandName": "getMore", "databaseName": "heart_failure", "requestId": 19169, "operationId": 19169, "driverConnectionId": 1, "serverConnectionId": 613800, "serverHost": "ac-cpfhhdl-shard-00-01.mubhbwm.mongodb.net", "serverPort": 27017}
[ 2026-02-22 10:57:38 ] DEBUG | pymongo.command | {"message": "Command succeeded", "clientId": {"$oid": "699b358042d45b88796d24d1"}, "durationMS": 87.882, "reply": "{\"cursor\": {\"nextBatch\": [{\"_id\": {\"$oid\": \"699936c799dee36587bc62cf\"}, \"age\": 75.0, \"creatinine_phosphokinase\": 582, \"ejection_fraction\": 45, \"high_blood_pressure\": 1, \"platelets\": 263358.03, \"serum_creatinine\": 1.18, \"serum_sodium\": 137, \"sex\": 1, \"time\": 87}, {\"_id\": {\"$oid\": \"699936c799dee36587bc62d0\"}, \"age\": 80.0, \"creatinine_phosphokinase\": 898, \"ejection_fraction\": 25, \"platelets\": 149000.0, \"serum_creatinine\": 1.1, \"serum_sodium\": 144, \"sex\": 1, \"smoking\": 1, \"time\": 87}, {\"_id\": {\"$oid\": \"699936c799dee36587bc62d1\"}, \"age\": 42.0, \"creatinine_phosphokinase\": 5209, \"ejection_fraction\": 30, \"platelets\": 226000.0, \"serum_creatinine\": 1.0, \"serum_sodium\": 140, \"sex\": 1, \"smoking\": 1, \"time\": 87}, {\"_id\": {\"$oid\": \"699936c799dee36587bc62d2\"}, \"age\": 60.0, \"creatinine_phosphokinase\": 53, \"ejection_fraction\": 50, \"high_blood_pressure\": 1, \"platelets\": 286000.0, \"serum_creatinine\": 2.3, \"serum_sodium\": 143, \"time\": 87}, {\"_id\": {\"$oid\": \"699936c799dee36587bc62d3\"}, \"age\": 72.0, \"anaemi...", "commandName": "getMore", "databaseName": "heart_failure", "requestId": 19169, "operationId": 19169, "driverConnectionId": 1, "serverConnectionId": 613800, "serverHost": "ac-cpfhhdl-shard-00-01.mubhbwm.mongodb.net", "serverPort": 27017}
[ 2026-02-22 10:57:38 ] DEBUG | pymongo.connection | {"message": "Connection checked in", "clientId": {"$oid": "699b358042d45b88796d24d1"}, "serverHost": "ac-cpfhhdl-shard-00-01.mubhbwm.mongodb.net", "serverPort": 27017, "driverConnectionId": 1}
[ 2026-02-22 10:57:38 ] INFO | root | Shape of dataframe: (299, 13)
[ 2026-02-22 10:57:38 ] INFO | root | Saving exported data into feature store at: artifact\data_ingestion\feature_store\heart_failure_clinical.csv
[ 2026-02-22 10:57:38 ] INFO | root | Successfully fetched data from MongoDB
[ 2026-02-22 10:57:38 ] INFO | root | Entered split_data_as_train_test method of DataIngestion class
[ 2026-02-22 10:57:38 ] INFO | root | Performed train-test split on the dataframe
[ 2026-02-22 10:57:38 ] INFO | root | Exporting train and test datasets to CSV files
[ 2026-02-22 10:57:38 ] INFO | root | Exported train and test datasets successfully
[ 2026-02-22 10:57:38 ] INFO | root | Exited split_data_as_train_test method of DataIngestion class
[ 2026-02-22 10:57:38 ] INFO | root | Train-test split completed
[ 2026-02-22 10:57:38 ] INFO | root | Data ingestion artifact created: DataIngestionArtifact(trained_file_path='artifact\\data_ingestion\\ingested\\train.csv', test_file_path='artifact\\data_ingestion\\ingested\\test.csv')
[ 2026-02-22 10:57:38 ] INFO | root | Exited initiate_data_ingestion method of DataIngestion class
[ 2026-02-22 10:57:38 ] INFO | root | Successfully obtained train and test datasets
[ 2026-02-22 10:57:38 ] INFO | root | Exited start_data_ingestion method of TrainPipeline class
[ 2026-02-22 10:57:38 ] INFO | root | Entered start_data_validation method of TrainPipeline class
[ 2026-02-22 10:57:38 ] INFO | heart_failure_logger | Reading YAML file: config\schema.yaml
[ 2026-02-22 10:57:38 ] INFO | heart_failure_logger | YAML file read successfully
[ 2026-02-22 10:57:38 ] INFO | root | Starting Heart Dataset Data Validation
[ 2026-02-22 10:57:38 ] INFO | root | Required number of columns present: [True]
[ 2026-02-22 10:57:38 ] INFO | root | Required number of columns present: [True]
[ 2026-02-22 10:57:38 ] INFO | heart_failure_logger | Writing YAML file: artifact\data_validation\drift_report\report.yaml
[ 2026-02-22 10:57:38 ] INFO | heart_failure_logger | YAML file written successfully
[ 2026-02-22 10:57:38 ] INFO | root | Drift detected in 0/13 features
[ 2026-02-22 10:57:38 ] INFO | root | Data Validation Artifact: DataValidationArtifact(validation_status=True, message='Drift not detected', drift_report_file_path='artifact\\data_validation\\drift_report\\report.yaml')
[ 2026-02-22 10:57:38 ] INFO | root | Data validation completed successfully
[ 2026-02-22 10:57:38 ] INFO | root | Exited start_data_validation method of TrainPipeline class
[ 2026-02-22 10:57:38 ] INFO | heart_failure_logger | Reading YAML file: config\schema.yaml
[ 2026-02-22 10:57:38 ] INFO | heart_failure_logger | YAML file read successfully
[ 2026-02-22 10:57:38 ] INFO | root | Starting data transformation
[ 2026-02-22 10:57:38 ] INFO | root | Entered get_data_transformer_object method
[ 2026-02-22 10:57:38 ] INFO | root | Initializing transformers
[ 2026-02-22 10:57:38 ] INFO | root | Preprocessor pipeline created successfully
[ 2026-02-22 10:57:38 ] INFO | root | Train and test data loaded
[ 2026-02-22 10:57:38 ] INFO | heart_failure_logger | Entered drop_columns method
[ 2026-02-22 10:57:38 ] DEBUG | pymongo.topology | {"message": "Server heartbeat failed", "topologyId": {"$oid": "699b358042d45b88796d24d1"}, "serverHost": "ac-cpfhhdl-shard-00-02.mubhbwm.mongodb.net", "serverPort": 27017, "awaited": true, "durationMS": 500.0, "failure": "\"_OperationCancelled('operation cancelled')\"", "driverConnectionId": 1}
[ 2026-02-22 10:57:38 ] DEBUG | pymongo.topology | {"message": "Server heartbeat started", "topologyId": {"$oid": "699b358042d45b88796d24d1"}, "driverConnectionId": 1, "serverHost": "ac-cpfhhdl-shard-00-00.mubhbwm.mongodb.net", "serverPort": 27017, "awaited": false}
[ 2026-02-22 10:57:38 ] DEBUG | pymongo.topology | {"message": "Server heartbeat succeeded", "topologyId": {"$oid": "699b358042d45b88796d24d1"}, "driverConnectionId": 1, "serverConnectionId": 559860, "serverHost": "ac-cpfhhdl-shard-00-00.mubhbwm.mongodb.net", "serverPort": 27017, "awaited": false, "durationMS": 46.000000002095476, "reply": "{\"helloOk\": true, \"topologyVersion\": {\"processId\": {\"$oid\": \"698e33bef2218ee4d48295cd\"}, \"counter\": 4}, \"hosts\": [\"ac-cpfhhdl-shard-00-00.mubhbwm.mongodb.net:27017\", \"ac-cpfhhdl-shard-00-01.mubhbwm.mongodb.net:27017\", \"ac-cpfhhdl-shard-00-02.mubhbwm.mongodb.net:27017\"], \"setName\": \"atlas-fnei8g-shard-0\", \"setVersion\": 150, \"secondary\": true, \"primary\": \"ac-cpfhhdl-shard-00-01.mubhbwm.mongodb.net:27017\", \"tags\": {\"diskState\": \"READY\", \"provider\": \"AWS\", \"region\": \"US_EAST_1\", \"workloadType\": \"OPERATIONAL\", \"availabilityZone\": \"use1-az6\", \"nodeType\": \"ELECTABLE\"}, \"me\": \"ac-cpfhhdl-shard-00-00.mubhbwm.mongodb.net:27017\", \"lastWrite\": {\"opTime\": {\"ts\": {\"$timestamp\": {\"t\": 1771779458, \"i\": 1}}, \"t\": 505}, \"lastWriteDate\": {\"$date\": \"2026-02-22T16:57:38Z\"}, \"majorityOpTime\": {\"ts\": {\"$timestamp\": {\"t\": 1771779458, \"i\": 1}}, \"t\": 505}, \"majorityWriteDate\": {\"$date\": \"2026-02-22T16:57:38Z\"}}, \"maxBsonObjectSize\": 16777216, \"maxMessageSizeBytes\": 48000000, \"maxWriteBatchSize\": 100000, \"localT..."}
[ 2026-02-22 10:57:38 ] DEBUG | pymongo.connection | {"message": "Connection pool ready", "clientId": {"$oid": "699b358042d45b88796d24d1"}, "serverHost": "ac-cpfhhdl-shard-00-00.mubhbwm.mongodb.net", "serverPort": 27017}
